,Name,Count,Files
1244,CBF-SSM,0,[]
1245,DSP,2,"{'/tmp/sklearn/1645/out/DSP/configs/configUDA_syn.json', '/tmp/sklearn/1645/out/DSP/configs/configUDA_gta.json'}"
1246,pfm_vs_ta,0,set()
1247,selfies-mirror,0,set()
1248,boosting-bbvi,0,[]
1249,FAVAE-anomaly-detection-localization-master,0,[]
1250,MultiCOMET,6,"{'/tmp/sklearn/1231/out/MultiCOMET/config/atomic/eval_changes.json', '/tmp/sklearn/1231/out/MultiCOMET/config/atomic/default.json', '/tmp/sklearn/1231/out/MultiCOMET/config/atomic/config_0.json', '/tmp/sklearn/1231/out/MultiCOMET/config/atomic/changes.json', '/tmp/sklearn/1231/out/MultiCOMET/config/default.json', '/tmp/sklearn/1231/out/MultiCOMET/config/atomic/config_1.json'}"
1251,CAS-MAS,0,[]
1252,EvolutionaryGAN-pytorch,0,[]
1253,ShapeMatchingGAN,0,[]
1254,adaptive-dropout,0,set()
1255,self-distillation,0,[]
1256,urnng,0,[]
1257,GSS,0,[]
1258,RRN,0,[]
1259,DrQA,0,[]
1260,FPCC,0,set()
1261,LFIP,0,[]
1262,from-voxel-to-point,0,set()
1263,SMORL,0,set()
1264,kharita,0,[]
1265,advchain,0,[]
1266,perfect_match,0,[]
1267,dacl,0,[]
1268,MLiP_M5,0,[]
1269,RAUNet,0,[]
1270,DeepSurvivalMachines,0,[]
1271,mpgraph,0,[]
1272,ACSConv,0,[]
1273,finBERT,1,{'/tmp/sklearn/142/out/finBERT/config.json'}
1274,FedCL,0,[]
1275,Joint-Multiclass-Debiasing-of-Word-Embeddings,0,[]
1276,MDPN,1,{'/tmp/sklearn/283/out/MDPN/config/config.yml'}
1277,bottleneck,9,"{'/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_BaselineChemical.yml', '/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_DiffPool.yml', '/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_GraphSAGE.yml', '/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_BaselineSocial.yml', '/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_GIN.yml', '/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_BaselineIMDB.yml', '/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_BaselineENZYMES.yml', '/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_DGCNN.yml', '/tmp/sklearn/974/out/bottleneck/gnn-comparison/config_ECC.yml'}"
1278,adafit,0,[]
1279,ThirdPlace,0,[]
1280,ABAW2021DMACS,0,[]
1281,p-es,0,[]
1282,GDCAN,0,[]
1283,esim-response-selection,0,[]
1284,neural_random_forests,0,[]
1285,probal,0,[]
1286,Semi-Federated-Learning,0,[]
1287,Ranking-Policy-Decisions,0,set()
1288,analogical-training,0,[]
1289,dafne,19,"{'/tmp/sklearn/273/out/dafne/configs/paper/ablation/dota-1.0-base.yaml', '/tmp/sklearn/273/out/dafne/configs/paper/ablation/dota-1.5-base.yaml', '/tmp/sklearn/273/out/dafne/configs/dota-1.5/600.yaml', '/tmp/sklearn/273/out/dafne/configs/pre-trained/ucas_aod_r101_ms.yaml', '/tmp/sklearn/273/out/dafne/configs/ucas_aod/ablation.yaml', '/tmp/sklearn/273/out/dafne/configs/pre-trained/dota-1.0_r101_ms.yaml', '/tmp/sklearn/273/out/dafne/configs/pre-trained/dota-1.5_r101_ms.yaml', '/tmp/sklearn/273/out/dafne/configs/paper/ablation/hrsc-base.yaml', '/tmp/sklearn/273/out/dafne/configs/dota-1.0/1024.yaml', '/tmp/sklearn/273/out/dafne/configs/icdar15/base.yaml', '/tmp/sklearn/273/out/dafne/configs/ucas_aod/base.yaml', '/tmp/sklearn/273/out/dafne/configs/dota-1.0/600.yaml', '/tmp/sklearn/273/out/dafne/configs/pre-trained/hrsc_r101_ms.yaml', '/tmp/sklearn/273/out/dafne/configs/dota-1.5/1024.yaml', '/tmp/sklearn/273/out/dafne/configs/hrsc/base_val.yaml', '/tmp/sklearn/273/out/dafne/configs/icdar15/r101.yaml', '/tmp/sklearn/273/out/dafne/configs/pre-trained/hrsc_r50_ms.yaml', '/tmp/sklearn/273/out/dafne/configs/hrsc/base.yaml', '/tmp/sklearn/273/out/dafne/configs/ucas_aod/r101.yaml'}"
1290,Two-in-One-ActionDetection,0,[]
1291,ConvNets-TensorFlow2,0,[]
1292,labse,0,[]
1293,Context-Aware-Consistency,8,"{'/tmp/sklearn/1716/out/Context-Aware-Consistency/configs/city_cac_deeplabv3+_resnet50_1over8_datalist2.json', '/tmp/sklearn/1716/out/Context-Aware-Consistency/configs/voc_cac_deeplabv3+_resnet101_1over8_datalist2.json', '/tmp/sklearn/1716/out/Context-Aware-Consistency/configs/city_cac_deeplabv3+_resnet50_1over8_datalist0.json', '/tmp/sklearn/1716/out/Context-Aware-Consistency/configs/voc_cac_deeplabv3+_resnet50_1over8_datalist0.json', '/tmp/sklearn/1716/out/Context-Aware-Consistency/configs/voc_cac_deeplabv3+_resnet50_1over8_datalist1.json', '/tmp/sklearn/1716/out/Context-Aware-Consistency/configs/city_cac_deeplabv3+_resnet50_1over8_datalist1.json', '/tmp/sklearn/1716/out/Context-Aware-Consistency/configs/voc_cac_deeplabv3+_resnet101_1over8_datalist0.json', '/tmp/sklearn/1716/out/Context-Aware-Consistency/configs/voc_cac_deeplabv3+_resnet101_1over8_datalist1.json'}"
1294,nepali-ner,0,set()
1295,daseg,0,[]
1296,CollaborativeFairFederatedLearning,0,set()
1297,direct,0,set()
1298,emnlp2018,0,[]
1299,S2SD,0,[]
1300,ContactLearningBias,0,set()
1301,CAR-GAN,0,[]
1302,UGP,0,[]
1303,mauve-experiments,0,set()
1304,ANTS,0,[]
1305,GFAttack,0,[]
1306,lexical,0,set()
1307,essentials_for_CIL,0,[]
1308,DeepFloorplan,0,[]
1309,CS4641_Project,0,set()
1310,UKD_CVPR2020,0,[]
1311,BLANKET,0,[]
1312,acaioc2,0,[]
1313,craves,0,set()
1314,OT-Flow,0,[]
1315,LMC,0,set()
1316,HyperbolicDeepLearning,0,[]
1317,Multitask-Emotion-Recognition-with-Incomplete-Labels,0,[]
1318,SelfReg,0,[]
1319,diffseg,0,[]
1320,show-your-work,0,set()
1321,Machine-Learning-in-Finance,0,[]
1322,SAND_features,0,[]
1323,VOSDetectron,40,"{'/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_keypoint_rcnn_R-101-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_X-101-64x4d-FPN_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_keypoint_rcnn_X-101-64x4d-FPN_s1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_keypoint_rcnn_R-50-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_R-50-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_R-50-C4_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/gn_baselines/e2e_mask_rcnn_R-101-FPN_3x_gn.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_R-50-C4_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_keypoint_rcnn_R-101-FPN_s1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_R-101-C4_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/gn_baselines/e2e_mask_rcnn_R-50-FPN_3x_gn.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_keypoint_rcnn_X-101-32x8d-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_X-152-32x8d-FPN-IN5k_1.44x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_R-101-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/gn_baselines/scratch_e2e_mask_rcnn_R-101-FPN_3x_gn.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/gn_baselines/e2e_mask_rcnn_R-50-FPN_2x_gn.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/gn_baselines/scratch_e2e_mask_rcnn_R-50-FPN_3x_gn.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/getting_started/tutorial_2gpu_e2e_faster_rcnn_R-50-FPN.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_R-101-FPN_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/gn_baselines/e2e_mask_rcnn_R-101-FPN_2x_gn.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_X-101-32x8d-FPN_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_R-101-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_keypoint_rcnn_X-101-64x4d-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_X-101-64x4d-FPN_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/getting_started/tutorial_1gpu_e2e_faster_rcnn_R-50-FPN.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_X-101-32x8d-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_X-101-32x8d-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_X-101-64x4d-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_keypoint_rcnn_R-50-FPN_s1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_R-50-FPN_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_R-50-FPN_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_R-101-FPN_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_X-101-32x8d-FPN_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/getting_started/tutorial_4gpu_e2e_faster_rcnn_R-50-FPN.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_X-101-64x4d-FPN_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_faster_rcnn_R-50-C4_1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_R-50-C4_2x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_keypoint_rcnn_X-101-32x8d-FPN_s1x.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/getting_started/tutorial_8gpu_e2e_faster_rcnn_R-50-FPN.yaml', '/tmp/sklearn/1548/out/VOSDetectron/configs/baselines/e2e_mask_rcnn_R-50-FPN_1x.yaml'}"
1324,image-retrieval-with-capsules,0,[]
1325,rescaling,0,[]
1326,End2EndLandmarks,0,[]
1327,wfes,0,[]
1328,BigGANsAreWatching,0,[]
1329,bertwsi,0,[]
1330,ml-multiple-futures-prediction,0,set()
1331,HypEval,0,[]
1332,ML_GCN,0,set()
1333,interval-bound-propagation,0,set()
1334,TriageSQL,0,set()
1335,Info-Sec-Hammerer-and-Brunori,0,set()
1336,carrada_dataset,0,set()
1337,SkeletonGroupActivityRecognition,0,set()
1338,infinite-horizon-off-policy-estimation,0,set()
1339,CMWNet,0,[]
1340,multi_ling_search,0,[]
1341,cincer,0,set()
1342,botnet-detection,0,[]
1343,COIPS,0,[]
1344,BO-Aug,0,[]
1345,NSIBF,0,[]
1346,NMG,0,[]
1347,SLK-NER,0,[]
1348,Fly-LSH,0,set()
1349,MarioLevelRepairer,0,set()
1350,avalanche,0,set()
1351,HPO_for_RL,0,set()
1352,bert-twitter-sentiment,0,[]
1353,MORAN-PyTorch,0,set()
1354,XLM,0,[]
1355,ULR,0,[]
1356,records-research,0,set()
1357,forecastNet,0,[]
1358,trajectory-prediction,1,{'/tmp/sklearn/1861/out/trajectory-prediction/config/trajectory_prediction/transformer.yaml'}
1359,BERT-EMD,0,[]
1360,C2C,0,[]
1361,QuatRE,0,[]
1362,robotic-grasping,0,set()
1363,BMSG-GAN,0,[]
1364,LightGBM,0,set()
1365,BiFair,0,set()
1366,DRS,7,"{'/tmp/sklearn/626/out/DRS/DeepLab-V2-PyTorch/configs/voc12_2gpu.yaml', '/tmp/sklearn/626/out/DRS/DeepLab-V2-PyTorch/configs/conda_env.yaml', '/tmp/sklearn/626/out/DRS/DeepLab-V2-PyTorch/configs/coco.yaml', '/tmp/sklearn/626/out/DRS/DeepLab-V2-PyTorch/configs/voc12_4gpu.yaml', '/tmp/sklearn/626/out/DRS/DeepLab-V2-PyTorch/configs/cocostuff164k.yaml', '/tmp/sklearn/626/out/DRS/DeepLab-V2-PyTorch/configs/cocostuff10k.yaml', '/tmp/sklearn/626/out/DRS/DeepLab-V2-PyTorch/configs/voc12.yaml'}"
1367,GA3C,0,[]
1368,mysef,0,[]
1369,clusterfrac,0,[]
1370,mdod,0,[]
1371,Crash_course_on_RL,0,set()
1372,musicnn,4,"{'/tmp/sklearn/1127/out/musicnn/musicnn/MSD_vgg/config.json', '/tmp/sklearn/1127/out/musicnn/musicnn/MSD_musicnn_big/config.json', '/tmp/sklearn/1127/out/musicnn/musicnn/MTT_musicnn/config.json', '/tmp/sklearn/1127/out/musicnn/musicnn/MSD_musicnn/config.json'}"
1373,squeezeDetTL,1,{'/tmp/sklearn/1954/out/squeezeDetTL/src/config/configs/base_config.json'}
1374,Semantic-CariGANs,0,[]
1375,bnn_chaos_model,0,[]
1376,post-ocr-correction,0,[]
1377,calib-dataset-eval,0,set()
1378,MEx,0,[]
1379,StrongTree,0,set()
1380,tiny-cuda-nn,2,"{'/tmp/sklearn/1479/out/tiny-cuda-nn/data/config.json', '/tmp/sklearn/1479/out/tiny-cuda-nn/data/config_hash.json'}"
1381,text-corrector-software,0,[]
1382,AbdomenCT-1K,0,[]
1383,emp-exp,0,[]
1384,KG-Copy_Network,0,set()
1385,transformer-aan,0,set()
1386,equivariant-MLP,0,set()
1387,linformer-pytorch,0,[]
1388,RRU-Net,0,[]
1389,netslim,0,[]
1390,SemiSupervisedLearning,0,[]
1391,DRUnet-SE,0,[]
1392,A-Multitask-Solution-for-FAU-EXPR-VA,0,[]
1393,M-HTCN,0,set()
1394,side-effects,0,[]
1395,MedicalBagNet,0,[]
1396,mrpipe-conll2019,0,[]
1397,VER,0,[]
1398,transformers,0,[]
1399,arp,0,[]
1400,3PU,0,set()
1401,Fus-CNNs_COVID-19,0,[]
1402,SMAPGAN,0,[]
1403,dual-path-rnn,0,[]
1404,layout2img,0,[]
1405,BodyAttentionNetwork,0,[]
1406,NLP_Backdoor,0,set()
1407,pachet_experiments,0,[]
1408,EmissionsMissingDataCRBM,0,[]
1409,SANSpy,0,[]
1410,texformer,0,[]
1411,MF-TAPNet,0,[]
1412,nlp-qrmine,1,{'/tmp/sklearn/1691/out/nlp-qrmine/.github/config.yml'}
1413,MetaLearnCC2021_AAAI_MetaSGD-CL,0,[]
1414,few-shot-ctm,2,"{'/tmp/sklearn/881/out/few-shot-ctm/configs/demo/tier/5way_1shot_1.yaml', '/tmp/sklearn/881/out/few-shot-ctm/configs/demo/mini/20way_1shot.yaml'}"
1415,spfsr,0,[]
1416,wlenet,0,set()
1417,SnaTCHer,0,[]
1418,Weight-Share,0,[]
1419,Predicting-Human-Card-Selection-in-Magic-The-Gathering-with-Contextual-Preference-Ranking,0,[]
1420,PlaneSweepPose,3,"{'/tmp/sklearn/1722/out/PlaneSweepPose/configs/panoptic/config.yaml', '/tmp/sklearn/1722/out/PlaneSweepPose/configs/shelf/config.yaml', '/tmp/sklearn/1722/out/PlaneSweepPose/configs/campus/config.yaml'}"
1421,OthogonalWN,0,[]
1422,mine-pytorch,0,[]
1423,Learning-to-Group,4,"{'/tmp/sklearn/543/out/Learning-to-Group/configs/pn_stage1_fusion.yaml', '/tmp/sklearn/543/out/Learning-to-Group/configs/pn_stage2_fusion_l2.yaml', '/tmp/sklearn/543/out/Learning-to-Group/configs/pn_stage2_fusion_l3.yaml', '/tmp/sklearn/543/out/Learning-to-Group/configs/pn_stage2_fusion_l1.yaml'}"
1424,Cyclical_Learning_Rate,0,[]
1425,WirelessPowerTransfer,0,[]
1426,fashion-mnist,0,set()
1427,fooling-partial-dependence,0,[]
1428,EventSegmentation,0,set()
1429,DreaML,0,set()
1430,Towards-Federated-Learning-With-Byzantine-Robust-Client-Weighting,0,[]
1431,spsr-master,0,set()
1432,LEXACTUM,0,[]
1433,softmax-splatting,0,[]
1434,assess-multilingual-bert,0,[]
1435,atpcurr,0,set()
1436,neural-summarizer,0,set()
1437,DeepCVLab,0,[]
1438,deep_drone_acrobatics,3,"{'/tmp/sklearn/1635/out/deep_drone_acrobatics/controller_learning/config/dagger_settings.yaml', '/tmp/sklearn/1635/out/deep_drone_acrobatics/controller_learning/config/test_settings.yaml', '/tmp/sklearn/1635/out/deep_drone_acrobatics/controller_learning/config/train_settings.yaml'}"
1439,monocular_visual_odometry,1,{'/tmp/sklearn/579/out/monocular_visual_odometry/config.yaml'}
1440,rl-plan,0,set()
